Vessel Name,Port Call Type,Port Type,Port At Call,Ata/atd11,Time At Port,In Transit Port Calls,Vessel Type - Detailed,Commercial Market
JIN TAI TUO 7,DEPARTURE,Port,SHANGHAI,2021-11-24 23:55 UTC,2h 56m,Not in Transit,Other Special Craft,OTHER MARKETS
JIN WAN XIANG,DEPARTURE,Port,SHANGHAI,2021-11-24 23:54 UTC,2h 58m,In Transit,Other Cargo,DRY BREAKBULK
XIN HUA YUN,DEPARTURE,Port,SHANGHAI,2021-11-24 23:25 UTC,2h 15m,In Transit,Other Cargo,DRY BREAKBULK
BOYANG12,DEPARTURE,Port,SHANGHAI,2021-11-24 22:32 UTC,2h 28m,Not in Transit,Other Tanker,WET BULK
ZHEN GAN0 966,DEPARTURE,Port,SHANGHAI,2021-11-24 22:22 UTC,2h 32m,In Transit,Other Cargo,DRY BREAKBULK
JIAN HONG 29,DEPARTURE,Port,SHANGHAI,2021-11-24 21:52 UTC,2h 6m,Not in Transit,Other Cargo,DRY BREAKBULK
HU GANG YIN JIAO 16,DEPARTURE,Port,SHANGHAI,2021-11-24 21:14 UTC,2h 2m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
JIANGHAITONG18,DEPARTURE,Port,SHANGHAI,2021-11-24 21:09 UTC,2h 28m,In Transit,Other Cargo,DRY BREAKBULK
JIANG XIA QIANG,DEPARTURE,Port,SHANGHAI,2021-11-24 21:07 UTC,2h 13m,In Transit,Other Cargo,DRY BREAKBULK
JING HANG YE 188,DEPARTURE,Port,SHANGHAI,2021-11-24 21:04 UTC,2h 15m,In Transit,Other Cargo,DRY BREAKBULK
GANGSHENG1603,DEPARTURE,Port,SHANGHAI,2021-11-24 20:15 UTC,2h 16m,In Transit,Other Cargo,DRY BREAKBULK
XIN MING SHENG 19,DEPARTURE,Port,SHANGHAI,2021-11-24 20:11 UTC,2h 18m,In Transit,Other Cargo,DRY BREAKBULK
XINGZHONGSHENG,DEPARTURE,Port,SHANGHAI,2021-11-24 20:04 UTC,2h 28m,In Transit,Other Cargo,DRY BREAKBULK
TIAN QI 008,DEPARTURE,Port,SHANGHAI,2021-11-24 20:00 UTC,2h 30m,Not in Transit,Dredger,OTHER MARKETS
HAIYI9,DEPARTURE,Port,SHANGHAI,2021-11-24 19:56 UTC,2h 15m,Not in Transit,Dredger,OTHER MARKETS
KAI TONG 18,DEPARTURE,Port,SHANGHAI,2021-11-24 19:52 UTC,2h 54m,In Transit,Other Cargo,DRY BREAKBULK
ZHEANJIHUO2873,DEPARTURE,Port,SHANGHAI,2021-11-24 19:45 UTC,2h 49m,Not in Transit,Other Cargo,DRY BREAKBULK
JIN YU JIANG LONG,DEPARTURE,Port,SHANGHAI,2021-11-24 19:40 UTC,2h 58m,In Transit,Other Cargo,DRY BREAKBULK
YONG YU 018,DEPARTURE,Port,SHANGHAI,2021-11-24 19:35 UTC,2h 13m,In Transit,Dredger,OTHER MARKETS
JIANG YANG 1898,DEPARTURE,Port,SHANGHAI,2021-11-24 19:19 UTC,2h 24m,In Transit,Other Cargo,DRY BREAKBULK
RONGNING138,DEPARTURE,Port,SHANGHAI,2021-11-24 19:18 UTC,2h 4m,Not in Transit,Other Cargo,DRY BREAKBULK
NING GAO PENG 2688,DEPARTURE,Port,SHANGHAI,2021-11-24 19:14 UTC,2h 53m,In Transit,Other Cargo,DRY BREAKBULK
YU ZHOU JIANG HE 158,DEPARTURE,Port,SHANGHAI,2021-11-24 19:13 UTC,2h 5m,In Transit,Other Cargo,DRY BREAKBULK
WANCHENGGUANHUO8888,DEPARTURE,Port,SHANGHAI,2021-11-24 19:02 UTC,2h 1m,In Transit,Other Cargo,DRY BREAKBULK
HU GANG YIN JIAO 16,DEPARTURE,Port,SHANGHAI,2021-11-24 19:01 UTC,2h 54m,In Transit,Pilot Boat,SUPPORTING VESSELS
XIN WANG DA,DEPARTURE,Port,SHANGHAI,2021-11-24 18:52 UTC,2h 12m,In Transit,Other Cargo,DRY BREAKBULK
XIANG YUAN 999,DEPARTURE,Port,SHANGHAI,2021-11-24 18:50 UTC,2h 22m,In Transit,Other Cargo,DRY BREAKBULK
PENG JU 9,DEPARTURE,Port,SHANGHAI,2021-11-24 18:44 UTC,2h 20m,In Transit,Other Cargo,DRY BREAKBULK
JING HANG YE 188,DEPARTURE,Port,SHANGHAI,2021-11-24 18:41 UTC,2h 56m,In Transit,Other Cargo,DRY BREAKBULK
QI SHUN 69,DEPARTURE,Port,SHANGHAI,2021-11-24 18:30 UTC,2h 37m,In Transit,Other Cargo,DRY BREAKBULK
CHANG TONG 9 HAO,DEPARTURE,Port,SHANGHAI,2021-11-24 18:26 UTC,2h 17m,In Transit,Other Cargo,DRY BREAKBULK
